nif_declarante,nif_contraparte,importe,is_circular
G0025952N,Q0008137X,558144,False
P0081942L,E0057088W,57771,False
H0055553M,N0049464F,48433,False
H0021963E,R0048808D,18731,False
D0002431P,Q0026713Y,39149,False
E0013640E,S0046057A,11770,False
F0053270N,P0044446R,21520,False
E0046548J,J0000041X,21783,False
F0043100G,N0086372Y,5898,False
Q0067090M,J0035795V,10039,False
A0055035Z,V0012835P,24610,False
C0062697P,R0042412F,11224,False
E0074042Y,C0085275N,2240,False
H0012890L,W0051979C,55188,False
N0031355Q,S0082237G,6225,False
P0028463J,H0025637Y,5067,False
F0025425P,R0046960Q,15641,False
U0008859B,S0094585A,104513,False
J0049711B,F0081277M,8292,False
S0028071H,R0057294V,15425,False
A0042159C,E0087760E,18542,False
R0067487B,D0097340L,12607,False
P0027776W,J0020920Y,12893,False
B0086199V,N0051710K,49517,False
N0045335J,G0060551E,24988,False
F0093715H,E0089850K,85623,False
S0045556P,H0019992A,50586,False
B0023679M,J0093078V,27756,False
J0000628F,P0013167H,32976,False
S0063237B,C0064944D,24146,False
G0091994Z,G0092450D,29253,False
Q0058313W,U0062112T,60516,False
B0088749D,W0080781Y,96189,False
W0076715D,V0095694P,68603,False
W0031763W,C0015901K,82469,False
F0022981K,R0029551D,19165,False
S0042260J,J0019740W,36477,False
P0039839Z,U0080862A,20822,False
V0046508N,G0022564B,15728,False
C0000885Z,H0042193N,4007,False
A0066790Z,G0072399K,9244,False
G0070207T,W0027311K,2756,False
F0058398M,N0065284S,40375,False
P0057471L,H0076713F,36720,False
Q0010649Y,D0099864N,15348,False
F0051912A,A0013509E,31578,False
J0079647X,E0051441V,14031,False
U0037763X,H0098289E,18706,False
D0060310W,H0025733A,27972,False
U0059746C,F0053429H,72049,False
J0072042X,F0059475H,48247,False
B0048399W,Q0087401Z,27530,False
G0079799H,B0060048F,20863,False
V0039042M,Q0070792G,52292,False
R0007447P,U0012520S,18078,False
U0028845E,J0001104E,36705,False
P0070357L,G0004968R,93087,False
Q0022943W,B0062088E,9228,False
R0058911L,W0064715A,8884,False
R0008420L,E0036406X,39193,False
Q0065272G,W0063257Y,13363,False
B0009711Q,E0085444W,7584,False
Q0086269A,D0079274W,25728,False
J0024521D,A0043631X,8798,False
U0045033P,B0009834J,19250,False
R0033829R,D0073875H,30503,False
F0060786X,D0029523K,67595,False
F0005771C,B0078824G,24082,False
J0030281B,R0065459M,48251,False
N0096790D,D0020524M,18682,False
E0015102T,E0057920H,20661,False
S0048083X,R0046073K,334852,False
W0006273C,Q0089593B,14725,False
Q0058278Y,S0029356W,70305,False
F0011732N,W0008161A,39405,False
C0082370Q,C0013533L,35827,False
W0030557X,E0032721V,11496,False
S0026784Y,R0081601Q,70370,False
H0044011J,A0082049G,63371,False
Q0012273K,Q0095416W,37050,False
W0048234C,E0066485A,30896,False
D0055669G,E0005571Q,6606,False
N0020153M,Q0007402J,10097,False
N0039607F,D0045658D,6539,False
H0064938J,S0051031H,26476,False
J0051079F,W0030075F,179606,False
D0058168E,R0010170F,47781,False
B0086853S,V0033208M,19942,False
Q0074632A,V0073773Y,15978,False
E0006254N,H0077483R,13246,False
D0013629D,N0069879D,59335,False
B0036570P,S0073304A,43361,False
S0019698Q,D0060975A,9839,False
E0061731N,H0092634T,67152,False
E0056391S,Q0038771L,38769,False
E0041450L,J0034979V,10947,False
A0043321H,D0026337D,8429,False
U0088934R,F0049793Y,77136,False
D0035698C,D0012061P,16793,False
H0044901Z,B0061664P,44042,False
P0054034B,J0028998T,4224,False
W0075675V,E0027497M,38967,False
J0084848A,R0001821Q,22511,False
Q0092513Z,D0046468D,35368,False
N0081724K,R0067311J,18454,False
V0075356L,B0054609L,32865,False
H0091431C,G0069351Z,16163,False
J0069410W,Q0053867D,4189,False
Q0098560M,J0046499E,144645,False
R0058036J,U0098339Q,8594,False
U0063849P,H0091024J,18326,False
W0058559H,R0056297K,8049,False
Q0067157F,G0041617G,41454,False
B0019377Y,N0006638B,13780,False
P0015910W,W0021002L,7318,False
S0006483K,J0086720H,8024,False
W0009805X,U0082644N,2989,False
W0032494A,R0078817K,17032,False
E0081199V,C0066847V,13777,False
B0010439H,W0066610P,45265,False
E0041771B,Q0041850Q,28162,False
N0053294T,E0093937N,7777,False
Q0035110Q,B0092317B,49767,False
G0070132T,D0053512R,12775,False
V0040905X,J0056421H,30613,False
Q0056268Z,V0036694M,8648,False
B0089484P,W0015342M,10920,False
C0028462D,B0040639W,18189,False
S0098360W,V0059773D,30843,False
B0007266T,E0079664F,23669,False
B0016682J,P0004891W,26024,False
A0055789Q,P0000245Q,13391,False
U0037223J,R0019424V,58167,False
C0038080X,Q0067730M,235992,False
D0063727D,G0038684C,52761,False
W0045265J,P0062162G,21128,False
N0019492Q,U0095261S,51061,False
E0002107R,W0080152B,33298,False
J0050409C,S0094365T,11113,False
S0002647N,W0001640C,37184,False
H0085509Z,W0095387T,45741,False
Q0092349T,J0018197B,54770,False
P0086541J,H0078594C,23555,False
S0078255J,B0067368Y,9781,False
C0082638H,B0066524B,31743,False
V0049773G,J0081504M,44944,False
D0099945N,H0068989W,3171,False
B0076649J,V0097284A,21865,False
P0002598L,B0002575N,17672,False
W0000870S,G0081963F,26415,False
P0053338V,W0044056G,10318,False
R0059679R,S0023436R,60448,False
U0073634V,J0006281K,176159,False
E0081035M,P0060237R,31331,False
E0086251Y,E0043592H,93860,False
S0035836R,C0003395Z,78156,False
H0091716L,H0078637V,87329,False
E0068746L,V0037662A,50393,False
B0057726W,R0038653M,49611,False
B0044994P,S0073086F,19491,False
N0024043E,F0028418L,42738,False
F0028360J,A0099475Z,25086,False
Q0051307R,E0018833Y,14629,False
D0068807T,B0044478N,23678,False
G0011122G,B0028553A,37971,False
W0085836Y,W0098110Z,13797,False
V0009822Y,E0095794Z,14681,False
C0051535V,H0057861Z,92146,False
F0080996D,W0036751Q,18985,False
P0093299Z,B0020911C,8506,False
H0031391C,E0030273S,18597,False
R0015423E,F0065363M,34929,False
U0037266S,P0061321P,5101,False
J0008836W,U0080213D,15450,False
C0071046B,S0005903J,76437,False
E0039185Y,U0007005A,10029,False
W0043854D,U0045454P,31556,False
Q0039097M,C0094012X,72196,False
N0069471B,P0007853S,6184,False
D0001359A,F0014947P,27909,False
V0074361K,V0070027Y,4336,False
E0011946D,U0068273T,22078,False
R0048817G,U0078239W,33130,False
Q0050546P,G0046431K,84711,False
Q0019881Z,D0022375X,7142,False
V0041662S,U0001704Q,34302,False
F0080970X,U0051560G,15879,False
B0047568Y,A0053650H,15984,False
U0015662Q,W0094589Y,12397,False
E0099826J,F0058903C,15567,False
G0068834C,R0032022D,32779,False
H0033365Z,R0028078X,27408,False
R0091270B,Q0072812W,10177,False
P0049310C,Q0044800K,11564,False
R0034770B,S0024487C,50341,False
E0031953H,W0051676G,13400,False
J0024794N,R0051071J,19552,False
N0000379J,P0017058L,17719,False
P0095145V,N0036514E,32505,False
G0053832P,N0029693M,10178,False
D0002054T,S0089651P,24559,False
D0069360W,C0028368V,19203,False
D0080579L,U0000040N,12512,False
N0092651B,G0013247B,8859,False
Q0022892X,N0033188C,42315,False
D0066685B,R0064444Y,7621,False
H0068098B,G0004256Q,16747,False
Q0035734R,V0085900L,26884,False
H0059868N,F0036037D,6024,False
A0022505Y,D0002191M,11891,False
P0060394J,U0065892E,29776,False
H0042675X,Q0031584D,6301,False
B0020375V,P0079996H,1746,False
V0080518A,P0000787D,88782,False
C0006136B,D0035061D,43248,False
H0093055C,R0086196F,11572,False
V0027040B,C0023595E,16417,False
N0021537N,J0053482P,10430,False
H0098926V,C0097420G,24021,False
D0070180G,D0056779C,25285,False
Q0072319S,V0027149J,24887,False
U0027308Q,V0020370D,10202,False
U0024396J,C0032386J,5442,False
J0085449E,Q0089767Z,65782,False
J0057858Q,J0016254L,63335,False
D0080437Z,F0093251D,7391,False
P0073425H,Q0029539W,17655,False
C0015016P,V0085156X,11910,False
E0068766G,J0090242B,20309,False
D0061965X,A0041976Y,9749,False
R0014139W,R0094280N,4743,False
Q0087174R,G0092914E,25564,False
J0084394Q,H0092901A,31082,False
F0093419A,C0077188T,9361,False
U0010292K,H0034212J,45978,False
E0040156R,U0078209D,20564,False
B0098408E,V0045996R,8566,False
W0021876K,P0075172C,9406,False
E0011810Y,C0024704H,56376,False
F0093337K,H0085507A,8440,False
Q0065651V,C0063820Q,44280,False
E0072214G,N0058747Y,21236,False
Q0067223X,H0060061L,6525,False
E0021314V,D0099674L,11033,False
G0014299F,V0092058N,71941,False
F0075243X,G0021946R,7569,False
H0012838L,G0073755L,97897,False
C0013687J,W0038045L,14137,False
P0067254S,P0021660A,29362,False
H0079697W,N0000075X,10867,False
G0076698G,C0024169A,10382,False
U0058963F,G0004983Z,2300,False
C0089127F,P0024935W,12644,False
H0041618D,U0090033R,30972,False
B0077074K,S0055629V,56155,False
S0094396E,G0062675H,22610,False
V0029670H,A0088916B,28068,False
S0053199W,R0013434T,14028,False
B0012004S,N0078218F,11326,False
J0068644D,D0071158R,15164,False
C0069723P,E0046608J,128694,False
E0005290J,D0003680C,38054,False
C0095838N,D0024575K,75821,False
R0064060C,V0067900N,518100,False
H0065608K,D0063505S,6741,False
W0071383W,V0013864C,34529,False
U0009815S,F0095300J,64252,False
H0087231M,E0021820Q,45769,False
U0060217F,E0065813F,48756,False
H0041987K,R0064589Q,7729,False
C0006145C,N0038718P,35085,False
G0001785E,C0072574L,18864,False
S0027224X,E0051634N,2538,False
P0002387D,F0026093H,31753,False
Q0004214A,V0067595X,6305,False
W0097294Q,B0041948V,6026,False
E0081945N,F0095536A,24878,False
Q0065700B,W0076616E,73839,False
B0074552X,W0069666W,79350,False
V0025680H,H0088285Y,46205,False
W0092290X,G0035003C,84299,False
U0022527Y,N0004969Z,5675,False
A0038447S,U0069543H,7692,False
W0012384S,C0019046R,10250,False
N0003082G,H0057277G,13884,False
V0005589X,S0089412B,54321,False
B0052968F,D0053090J,15409,False
R0052556A,C0082372X,13602,False
H0098084P,A0014732K,2289,False
V0026087S,U0036338X,33676,False
P0067001D,E0057243B,16816,False
N0098938X,D0024674F,43006,False
W0076817N,G0007126V,16824,False
Q0006611S,G0073283M,70436,False
N0080844H,Q0070285N,86999,False
V0061158D,F0033939C,17781,False
P0043959Z,P0014603H,27706,False
N0030544N,R0007539H,42845,False
F0003671Z,G0099620L,7594,False
G0044423J,A0071930P,24306,False
S0090071F,R0077586K,27882,False
N0019827E,U0085916E,39344,False
S0096338L,H0090928D,43305,False
A0077338X,E0015781G,18141,False
E0031998E,F0012192B,38265,False
H0031431Z,S0067187Q,31091,False
W0021547A,H0046852Q,22752,False
F0024995N,D0002154B,10099,False
B0065488D,V0044995A,7593,False
R0018752N,F0050739J,20656,False
A0072835J,V0042743B,10504,False
J0085252G,V0094027B,17231,False
H0051987J,H0057940W,20947,False
P0090373Q,Q0020983M,43091,False
S0083943D,J0075858W,5601,False
H0020505Z,A0057026C,17833,False
B0081198G,N0062052H,42268,False
R0065459M,V0007244T,75201,False
N0011443J,D0016404E,73635,False
H0082826L,N0081467K,8576,False
G0043177E,W0043305K,229923,False
S0081964L,D0041582L,53838,False
N0088940K,P0064223L,11382,False
C0009326X,D0058118G,12917,False
E0009223W,U0019654X,20566,False
G0094812B,W0051312D,10442,False
H0024673D,D0066715E,28628,False
J0078981M,A0087786V,9802,False
E0014765V,R0093005F,12583,False
B0014698P,P0084744P,85135,False
G0076009F,J0016436P,22131,False
G0057541B,H0036169D,105752,False
S0022100Q,J0040511V,18940,False
S0032382C,B0080219X,34560,False
E0053380R,Q0019869B,100467,False
H0025051B,B0096571F,14175,False
U0024046F,P0003816F,11708,False
H0064625N,A0007982W,77579,False
V0037743J,N0035957A,171956,False
N0017980Z,E0099446N,9776,False
P0042635P,E0057066E,19040,False
C0031105P,H0065678Z,27418,False
N0044341E,W0063942L,28590,False
E0024106L,E0065415A,98911,False
Q0046875M,S0094007W,44170,False
S0010347Z,W0053359F,9700,False
N0033395A,N0044065G,73125,False
W0009231Y,W0017474A,55577,False
P0078907W,G0085293V,24157,False
W0008682W,F0065733Y,16574,False
C0022747E,P0035031X,76764,False
C0010076R,B0009106P,50657,False
V0010458A,B0033933K,14492,False
H0028460V,H0095037V,21701,False
W0045547Y,E0050298C,47817,False
U0086687D,H0042351J,23411,False
V0021955P,C0058020C,51130,False
H0084053A,A0077497Z,31790,False
B0001178T,P0091193F,20326,False
S0081208Y,W0064165R,19915,False
F0095127Z,A0063863F,11020,False
D0029966L,Q0092723V,26820,False
U0049409S,G0054477W,40403,False
H0013469F,H0097731X,35290,False
Q0044800K,W0066812J,6898,False
W0043182E,A0048718V,57635,False
J0017888W,Q0035112Q,4983,False
E0013708K,P0066830E,8035,False
D0042208E,Q0071081C,24547,False
R0078430E,P0021396Q,42665,False
A0052944H,S0027405M,157523,False
A0061094V,V0079342B,7373,False
G0008776Z,C0020220Y,16766,False
C0017557D,S0096730Q,12155,False
U0016926B,S0050505G,10118,False
A0050642Z,G0010855B,27587,False
N0037669B,F0007762S,4038,False
P0077828J,W0083724X,8999,False
C0013605T,J0006110B,130483,False
J0069672N,U0051454M,9206,False
W0072731P,P0079961Q,8434,False
P0065768V,B0095204J,60680,False
G0018395C,N0072540F,32841,False
C0007754N,S0013518P,156099,False
D0011155W,N0022360R,14473,False
Q0066268T,A0032250W,23261,False
N0095949P,U0005899S,8234,False
H0053869Z,W0026159R,2448,False
F0070477E,B0099909L,78285,False
V0088282T,P0038781D,4417,False
A0012613N,H0012877S,40990,False
A0041294A,C0042928Y,12562,False
E0045838P,A0051314Y,79252,False
P0012857Q,H0005113K,8116,False
N0009473K,D0064592M,4067,False
S0037065C,R0079438Q,52556,False
S0014816H,E0053308Z,30915,False
G0021528K,G0033574Y,18495,False
P0026746L,B0008669K,76969,False
Q0099049S,V0025133Z,33258,False
A0041412F,F0096574W,32035,False
C0024605T,S0029978S,133254,False
H0012087H,P0081987X,61713,False
G0098877G,J0072400L,74165,False
W0029439Q,H0024250S,11922,False
B0091360M,A0067120F,17166,False
V0038869B,D0053405Z,28628,False
P0027654G,H0039544J,55575,False
N0033588K,C0004658N,18798,False
H0087207K,E0083668E,82491,False
V0034132T,Q0007632L,9435,False
D0045888R,F0011722M,37146,False
S0085588G,S0027657G,25375,False
R0055447X,G0069552G,65918,False
P0023966S,B0057000Y,43372,False
S0079617J,N0060815A,5928,False
H0036565N,R0005582G,41417,False
E0044576G,F0046067K,47411,False
E0041849R,N0030544N,39096,False
Q0076983B,G0098664H,1802,False
V0024913Q,B0032097P,8453,False
A0087807Q,Q0023041D,43083,False
E0075164B,N0026395Z,4540,False
J0048072X,U0066277Z,31603,False
J0076630V,A0085324J,58081,False
A0085210F,J0016367M,27215,False
N0074761V,W0063732W,5561,False
W0087748X,G0040808J,77025,False
G0073072X,W0019700S,17977,False
G0074396K,J0013367T,25777,False
Q0044112D,H0041380L,73755,False
E0060137B,C0006893A,18210,False
V0048229V,F0098472V,16101,False
A0042864K,G0045533A,12418,False
N0056596L,U0007023L,25764,False
E0057177Z,S0095544Y,5177,False
H0051455S,F0063140M,60249,False
V0052492Y,S0042417Z,23015,False
D0091518Z,R0079269Z,2448,False
W0033237Q,F0062845P,21775,False
Q0041645C,N0098098Z,49660,False
E0043020J,W0039008X,57491,False
Q0024878N,P0099887R,12020,False
R0044500H,B0063346K,14749,False
E0045201S,Q0008630F,9315,False
F0065218T,F0025052C,119769,False
J0032966C,B0026829J,49971,False
F0084840A,W0059162H,19003,False
J0051534K,A0088374B,39605,False
D0084337X,V0075290X,22990,False
S0085787W,H0066042G,11736,False
D0073701D,V0080518A,4117,False
A0008610D,P0000303Y,12181,False
P0095038L,V0067265A,18535,False
F0060638M,E0030646B,18109,False
D0017588Y,Q0038127Q,33175,False
R0048927E,D0030027N,7238,False
G0012466Q,A0041538G,57795,False
D0034982C,U0071839Y,7605,False
U0064727P,W0065400S,20975,False
R0095663W,W0006798C,13413,False
J0086077V,U0084819F,48889,False
S0088579X,V0020978Q,4373,False
B0009459E,H0097026P,24888,False
P0065040E,G0056768T,59788,False
B0011989Z,P0035588M,3991,False
S0040040Z,H0081154E,42653,False
P0000377M,D0077053F,136321,False
D0044835K,R0074788G,8859,False
J0062533L,E0026432C,32118,False
P0057967D,C0079233Z,24838,False
H0059207D,C0047673C,52154,False
Q0029620N,N0092615T,5086,False
F0052742M,C0094165M,42566,False
C0000961C,U0002082B,10267,False
F0056835C,E0042530H,21824,False
D0018189W,S0001947S,23072,False
W0096740E,P0096560W,15049,False
H0045178N,F0096457D,31060,False
P0091102S,G0005409H,1928,False
E0003351B,W0038166C,29409,False
P0067199A,C0018405J,55434,False
P0035810V,C0083518F,11468,False
C0096648V,G0077422Y,25319,False
J0067971K,S0077094S,7394,False
A0060595G,B0095421G,37851,False
P0060330B,N0065933C,2442,False
E0065205E,R0066963L,22857,False
J0083702Z,D0006606T,89710,False
B0010543N,V0073566F,76616,False
E0035390C,C0089732W,4272,False
H0019515C,W0020617L,23403,False
A0086456J,R0062034K,31764,False
S0073687E,S0075563F,64295,False
S0053610F,F0017537V,143690,False
Q0063155G,V0098707S,99270,False
S0002157D,F0030427R,15497,False
E0069546X,C0045493H,53959,False
H0036031D,R0087274Z,52138,False
D0054353Z,C0081929B,26693,False
P0083438Y,U0069782L,25480,False
N0010486T,D0017264D,2339,False
F0001277E,C0060480M,65397,False
D0044006S,V0059396T,4777,False
J0014244V,P0012307W,4693,False
J0093268L,W0074244Q,35815,False
F0044604V,P0051744S,27925,False
W0030189C,A0005196P,23208,False
C0061376P,B0026064T,13916,False
H0057563F,D0015705J,120678,False
V0051297S,D0004239Q,253167,False
A0093449K,V0077281Y,62855,False
J0081502E,G0056427E,7494,False
W0091246X,W0003655K,24485,False
J0046028D,E0081189K,8687,False
D0015868G,U0088934R,23642,False
C0024764Z,A0074391M,6673,False
G0004992G,R0068419L,44715,False
R0002961K,V0019337J,20653,False
N0037951H,S0024845A,29811,False
R0026142B,N0060815A,14671,False
J0096472M,Q0037423M,49978,False
B0030206E,V0068027J,17816,False
Q0034891D,P0066938L,19982,False
B0045103P,E0055836H,10851,False
U0026885D,A0076299K,13033,False
E0058605W,D0048924T,19834,False
B0023506R,U0079290S,17323,False
J0001103T,N0072426Z,12350,False
D0017642Y,D0040594T,79678,False
D0028256K,P0037925Q,38508,False
W0001683H,S0090345P,20233,False
U0081164Y,G0081348T,22734,False
E0021936N,R0010814Y,65229,False
A0012656Y,E0008905F,10231,False
N0068630K,W0048885H,2961,False
V0068963N,S0042140J,26076,False
J0064082W,J0097651E,115664,False
U0065349E,V0031903K,9740,False
R0092993Z,F0087491B,92043,False
N0052214V,N0059171Z,9557,False
B0074494W,J0068795Q,1252,False
P0074779S,G0030788D,102181,False
V0054204D,F0077849X,50459,False
E0042332Z,W0092158R,35524,False
R0035484A,Q0020201J,5567,False
J0096729K,W0027433H,26347,False
G0077339H,F0037309N,3788,False
H0079697W,R0022888P,15688,False
H0049149Q,H0013028V,3107,False
B0092048E,A0065859K,16981,False
H0032508D,P0067904R,33470,False
P0041520E,N0065265T,50803,False
U0023000A,G0007187K,75995,False
F0037265M,S0002940A,37615,False
C0082008P,S0043188T,26262,False
P0091685N,A0090561E,11145,False
J0041479J,B0022614B,47439,False
E0055912H,S0029398D,9758,False
F0096229M,A0083300C,31765,False
J0042000N,B0010849J,24961,False
A0017345L,G0048670S,65054,False
J0054589B,R0053631N,9057,False
C0053078Q,H0049231F,5917,False
F0045786N,W0091649A,17841,False
W0031648H,C0016707P,13019,False
R0033298T,U0025936A,16391,False
D0040969S,Q0052489Y,2432,False
P0051406J,P0009283P,82825,False
A0018451K,C0026632P,37631,False
J0093469K,E0015266P,20918,False
C0048999Q,S0083768F,9020,False
C0097592A,W0008716J,39227,False
S0048820P,Q0022994R,54299,False
V0024976Z,N0056056A,14228,False
C0074288R,J0053045X,15551,False
N0013005T,U0042040V,37692,False
R0007514K,N0087179E,37640,False
E0097510D,S0075947V,20163,False
A0035195Q,C0054435Z,29280,False
V0002433H,C0018708B,5510,False
P0072161T,E0045549N,26933,False
J0099350Z,A0070323T,11955,False
F0012649N,E0069652N,44691,False
F0036264R,J0000708G,16456,False
V0034400D,C0077963E,9156,False
D0099629T,N0019988C,2435,False
G0047431R,Q0014308P,5926,False
W0041902R,Q0028376J,100741,False
V0048721K,R0051368X,46518,False
V0098074D,Q0028722C,75482,False
S0060582A,G0053832P,149765,False
U0004555F,H0077220Z,74683,False
U0032952C,R0082573X,62685,False
Q0014637D,S0013800P,63511,False
U0063922N,P0003160T,26162,False
W0052291S,P0071146N,240913,False
R0090985X,R0009826C,25320,False
E0040937A,U0003253M,6645,False
E0047800Z,S0040420S,42928,False
H0086237T,H0057755G,190345,False
F0050583E,H0069101D,14983,False
B0095876R,V0062342N,57463,False
F0027163Q,Q0009944W,26202,False
F0099982M,D0057876B,27322,False
A0089855M,N0046821H,11537,False
N0065223E,V0043903H,23227,False
W0065890M,A0025473B,13537,False
