id,nif,nombre,tipo,sector_cnae
4228,D34824185,Farmaceútica OUS S.A.,SANA,Tecnologia
4229,N28963920,Hnos Gárate S.Coop.,SANA,Transporte
4230,R85687408,Corbacho & Asociados S.L.N.E,SANA,Construccion
4231,S93512668,Aguilar y asociados S.A.,SANA,Construccion
4232,V30803857,Comercializadora Núñez S.A.,SANA,Transporte
4233,D71361861,Gilabert y Puga S.A.,SANA,Transporte
4234,A96159185,Hermanos Urrutia S.L.L.,SANA,Transporte
4235,F38978527,Violeta Figuerola Medina S.A.,SANA,Comercio
4236,H79792383,Banca Privada Pacheco y asociados S.L.N.E,SANA,Tecnologia
4237,P99945548,Armida Armengol Martí S.Com.,SANA,Comercio
4238,H79821206,Nebot y Campoy S.L.,SANA,Tecnologia
4239,A48211978,Escribano y asociados S.Com.,FRAUDE_CARRUSEL,Construccion
4240,Q64689989,Grupo Salvà S.L.,SANA,Construccion
4241,E86003182,Hotel Llamas & Asociados S.L.,SANA,Transporte
4242,P14018464,Bosch y Monreal S.A.,SANA,Tecnologia
4243,R89257196,Toni Gracia Girón S.Coop.,SANA,Comercio
4244,E68270032,Minería Ballesteros S.L.N.E,SANA,Comercio
4245,C83902153,Logística Landa S.L.N.E,SANA,Transporte
4246,R56267189,Hnos Caro S.Com.,SANA,Transporte
4247,C39075869,Matilde Ortiz Albero S.Coop.,SANA,Construccion
4248,V67170552,Almansa y asociados S.A.,SANA,Construccion
4249,E35539836,Desarrollo Ros S.Com.,SANA,Comercio
4250,P26131083,Roque Carro Cuéllar S.A.T.,SANA,Comercio
4251,G45842449,Servicios GFOY S.L.,SANA,Transporte
4252,E42292892,Restauración Cabrera y asociados S.L.N.E,SANA,Comercio
4253,W46493995,Rodrigo Vizcaíno Gordillo S.L.N.E,SANA,Construccion
4254,A32044652,Compañía Integrales S.L.,FRAUDE_MAQUILLAJE,Transporte
4255,H10131289,Escribano & Asociados S.A.T.,SANA,Construccion
4256,W68283799,Arenas & Asociados S.L.,SANA,Transporte
4257,R18402695,Boix y asociados S.Com.,SANA,Construccion
4258,D61967417,Checa y asociados S.L.N.E,SANA,Tecnologia
4259,C20900372,Hotel Gutiérrez S.A.,SANA,Tecnologia
4260,P13420583,Infraestructuras Taboada S.L.N.E,SANA,Construccion
4261,C60357342,Emma Ribes Soria S.L.L.,SANA,Construccion
4262,J20751435,Pedro Agudo Reguera S.A.T.,SANA,Comercio
4263,C53136609,Promociones Españolas S.L.,SANA,Construccion
4264,U64732787,Teodoro Benavides Valls S.Coop.,SANA,Tecnologia
4265,W36293187,Restauración del Noroeste S.L.,SANA,Transporte
4266,S94151519,Juan y Domingo S.L.,SANA,Tecnologia
4267,B59440584,Díez y Ramos S.L.,SANA,Tecnologia
4268,J46255095,Abel Pi Hierro S.L.L.,SANA,Construccion
4269,V69142981,Suministros UAQ S.L.,SANA,Transporte
4270,N62443962,Restauración del Levante S.L.N.E,SANA,Tecnologia
4271,B70267126,Servicios Españolas S.L.,SANA,Tecnologia
4272,R65250204,Montesinos y Hidalgo S.Com.,SANA,Tecnologia
4273,E56244783,Industrias Avanzadas S.A.,SANA,Construccion
4274,C76047752,Villalobos y Bilbao S.L.,SANA,Transporte
4275,R16401529,Inmobiliaria Españolas S.Coop.,FRAUDE_CARRUSEL,Tecnologia
4276,C45372528,Farmaceútica Castellana S.L.N.E,SANA,Construccion
4277,R80327598,Verónica Alba Tejedor S.A.,SANA,Comercio
4278,C36208498,Valenciano & Asociados S.L.,SANA,Tecnologia
4279,G70916922,Fábrica MM S.A.T.,SANA,Tecnologia
4280,C27806084,Familia Alfaro S.L.,SANA,Comercio
4281,Q32984583,Consultoría AJL S.C.P,SANA,Tecnologia
4282,Q63863225,Casas y Cuesta S.L.,SANA,Construccion
4283,U83106438,Inmobiliaria Iberia S.Coop.,FRAUDE_MAQUILLAJE,Construccion
4284,U11428262,Farmaceútica Amaya y asociados S.L.L.,SANA,Tecnologia
4285,F23644112,Alimentación SLNE S.L.,SANA,Construccion
4286,F10062336,Minería Riera y asociados S.L.,SANA,Transporte
4287,D39376377,Servicios Amores y asociados S.Coop.,SANA,Transporte
4288,H78893211,Pancho Porras Artigas S.C.P,SANA,Comercio
4289,E72777350,Roma y Arias S.Com.,SANA,Transporte
4290,Q60463330,Suministros JAW S.Coop.,SANA,Construccion
4291,G39293518,Capdevila y García S.L.,SANA,Transporte
4292,C99640817,Hnos Castelló S.A.,SANA,Comercio
4293,N45513832,Hermanos Iriarte S.Com.,FRAUDE_CARRUSEL,Construccion
4294,F87686096,Consultoría Española S.A.,SANA,Comercio
4295,B28904718,Hnos Pérez S.L.,SANA,Transporte
4296,N78487095,Familia Gordillo S.Coop.,FRAUDE_CARRUSEL,Construccion
4297,D67869281,Soluciones NFP S.L.N.E,SANA,Comercio
4298,N17100134,Compañía Avanzadas S.L.L.,SANA,Tecnologia
4299,U37499912,Tecnologías Cifuentes S.Com.,SANA,Comercio
4300,D63466917,Encarna Amo Segovia S.L.L.,FRAUDE_CARRUSEL,Transporte
4301,D29028482,Logística Avanzadas S.A.,SANA,Transporte
4302,V99560316,Comercializadora Internacionales S.L.,SANA,Tecnologia
4303,F20090296,Desarrollo Ramirez S.C.P,SANA,Construccion
4304,F95773512,Supermercados Calatayud & Asociados S.A.,SANA,Construccion
4305,V89053312,Consultoría Verdejo S.Coop.,SANA,Tecnologia
4306,D94324385,Compañía Sanchez S.L.,SANA,Tecnologia
4307,J79715974,Carreño y Sancho S.A.,SANA,Transporte
4308,F86842305,Farmaceútica RU S.A.,FRAUDE_MAQUILLAJE,Comercio
4309,V91402258,Construcción Castellana S.L.N.E,SANA,Transporte
4310,H67179503,Rodrigo & Asociados S.Coop.,SANA,Tecnologia
4311,H25433087,Tecnologías SGY S.C.P,SANA,Tecnologia
4312,P64817898,Molins y Gomis S.Com.,SANA,Construccion
4313,P40723550,Compañía Ibérica S.L.,SANA,Transporte
4314,A76145997,Hnos Nuñez S.L.,SANA,Transporte
4315,R25971233,Rey & Asociados S.A.,SANA,Transporte
4316,V18199219,Arco y Esteve S.A.T.,SANA,Transporte
4317,V41668661,Infraestructuras CKI S.L.,SANA,Transporte
4318,W29668825,Suministros Barberá y asociados S.C.P,SANA,Construccion
4319,Q10302186,Compañía Galvez S.L.L.,SANA,Transporte
4320,E21321601,Becerra & Asociados S.Com.,SANA,Tecnologia
4321,F40052451,Castillo y Frutos S.Coop.,FRAUDE_MAQUILLAJE,Comercio
4322,P31369764,Servicios Atienza y asociados S.A.U,FRAUDE_MAQUILLAJE,Construccion
4323,R98523993,Compañía IEJJ S.A.,SANA,Comercio
4324,A54969786,Dorotea Montalbán Zapata S.L.,FRAUDE_CARRUSEL,Transporte
4325,D45555431,Transportes Gallardo S.Coop.,SANA,Transporte
4326,E19779395,Alba Juliá Cañellas S.L.U.,SANA,Tecnologia
4327,C86587087,Villalobos & Asociados S.Coop.,SANA,Tecnologia
4328,P86217823,Farmaceútica VGHT S.L.L.,SANA,Transporte
4329,U89748303,Carmen Rico Diego S.L.L.,SANA,Construccion
4330,J41570584,Promociones Ferrera & Asociados S.Coop.,SANA,Transporte
4331,N83380336,Promociones Carrillo & Asociados S.Coop.,SANA,Construccion
4332,F27028750,Antonia Zamora Campoy S.A.T.,SANA,Construccion
4333,P14551461,Grupo Sáez S.L.L.,SANA,Tecnologia
4334,S90292116,Consultoría TAC S.C.P,SANA,Comercio
4335,W49173807,Pujadas y asociados S.Com.,SANA,Tecnologia
4336,N91281938,Valenzuela y asociados S.A.,SANA,Comercio
4337,W84294997,Distribuciones Olivares S.Com.,FRAUDE_MAQUILLAJE,Construccion
4338,C48059575,Lupe Querol Tovar S.Com.,SANA,Comercio
4339,U94029135,Tamarit & Asociados S.L.N.E,SANA,Transporte
4340,B97890180,Logística Vicens y asociados S.L.N.E,FRAUDE_MAQUILLAJE,Transporte
4341,C57907389,Consultoría Escalona & Asociados S.Coop.,SANA,Tecnologia
4342,H83010270,Hermanos Carbajo S.L.N.E,SANA,Transporte
4343,U62411510,Promociones Torrijos y asociados S.Coop.,SANA,Transporte
4344,G82379607,Farmaceútica Céspedes S.A.,SANA,Tecnologia
4345,A92622134,Torrents & Asociados S.L.,SANA,Transporte
4346,J61062905,Tecnologías Valls S.Coop.,SANA,Construccion
4347,C94264437,Llopis y Baró S.L.,SANA,Transporte
4348,V91930786,Compañía Española S.Coop.,SANA,Transporte
4349,R82742892,Construcción Cazorla & Asociados S.L.,SANA,Tecnologia
4350,S77888064,Benjamín Aguado Salazar S.Coop.,SANA,Transporte
4351,E27379520,Evaristo Sierra Sevillano S.L.N.E,SANA,Comercio
4352,W87417359,Lledó & Asociados S.A.T.,SANA,Tecnologia
4353,V15124422,Hotel Falcó y asociados S.L.,SANA,Comercio
4354,W10087862,Fábrica Almazán & Asociados S.A.,SANA,Transporte
4355,F93912944,Finanzas Abad S.Com.,SANA,Tecnologia
4356,Q16962144,Hnos Lobo S.L.L.,SANA,Comercio
4357,A99062872,Inversiones del Noroeste S.Coop.,SANA,Comercio
4358,R61128792,Minería Franco S.A.,SANA,Comercio
4359,U86395856,Espinosa & Asociados S.Com.,SANA,Construccion
4360,A26753792,Barragán & Asociados S.Coop.,SANA,Tecnologia
4361,J82715151,Fábrica Castellana S.L.L.,SANA,Tecnologia
4362,P60268472,Hnos Pastor S.L.N.E,SANA,Comercio
4363,J34502256,Iglesias y Elías S.Coop.,SANA,Transporte
4364,U89670961,Supermercados NJC S.L.N.E,SANA,Transporte
4365,G28838016,Consultoría del Noroeste S.C.P,FRAUDE_MAQUILLAJE,Comercio
4366,N34922740,Reina Oliver Fuentes S.Com.,SANA,Tecnologia
4367,E81498200,Hnos Abad S.Com.,SANA,Comercio
4368,R39822796,Finanzas Globales S.L.,FRAUDE_CARRUSEL,Tecnologia
4369,D55659001,Nilo Lillo Castro S.A.,SANA,Transporte
4370,F44994374,Hotel Inteligentes S.Coop.,SANA,Construccion
4371,P35045268,Gargallo & Asociados S.Com.,SANA,Comercio
4372,V33877142,Minería Cerdá S.L.N.E,FRAUDE_CARRUSEL,Comercio
4373,R32505538,Farmaceútica del Mediterráneo S.A.,SANA,Tecnologia
4374,R89070916,Servicios RCOA S.C.P,SANA,Tecnologia
4375,H56080307,Hermanos Exposito S.Coop.,SANA,Comercio
4376,D40004863,Lastra y Solana S.Coop.,SANA,Construccion
4377,R59557403,Consultoría Avanzadas S.A.,SANA,Comercio
4378,A96680604,Martín & Asociados S.L.L.,SANA,Transporte
4379,W45279042,Consultoría Criado S.L.N.E,SANA,Transporte
4380,P12098146,Infraestructuras Ibéricos S.L.,SANA,Comercio
4381,V48561390,Grupo Bustamante S.Com.,SANA,Comercio
4382,H11020367,Consultoría UGO S.L.,FRAUDE_MAQUILLAJE,Tecnologia
4383,N94305879,Fábrica Rueda & Asociados S.L.,SANA,Construccion
4384,W87438875,Muñoz y Román S.Com.,SANA,Construccion
4385,D74587898,Promociones del Levante S.Coop.,FRAUDE_CARRUSEL,Transporte
4386,F16293447,Farmaceútica Iberia S.Coop.,SANA,Tecnologia
4387,W54777065,Pereira y Cabello S.L.U.,SANA,Tecnologia
4388,J15058739,Luz Acosta Morales S.Coop.,SANA,Construccion
4389,Q38210669,Elodia Borja Rovira S.L.,FRAUDE_MAQUILLAJE,Transporte
4390,N21838977,Inversiones GKP S.C.P,SANA,Comercio
4391,N70891460,Flavia Baró Leal S.A.,SANA,Construccion
4392,P53992027,Instalaciones Juan S.A.,SANA,Tecnologia
4393,D39071005,Nando Manzanares Barrera S.Com.,SANA,Tecnologia
4394,Q93131712,Ofelia Blasco Ferrera S.Coop.,SANA,Tecnologia
4395,S73868261,Comercial QAN S.Coop.,SANA,Construccion
4396,H67210317,Finanzas Sebastián S.L.,SANA,Transporte
4397,P16146121,Nazaret Vega Chaves S.L.U.,SANA,Construccion
4398,J30090581,Marc Pacheco Reig S.A.,SANA,Construccion
4399,N21695334,Hermanos Jáuregui S.A.,SANA,Construccion
4400,Q33800125,Tecnologías FO S.L.L.,SANA,Transporte
4401,R92640373,Tejada & Asociados S.Com.,SANA,Construccion
4402,W73469914,Grupo Portero S.Com.,SANA,Construccion
4403,E74157929,Lobo y asociados S.A.,SANA,Construccion
4404,J58450800,Farmaceútica Inteligentes S.Com.,SANA,Tecnologia
4405,H79022241,Alfonso Caparrós Arnal S.Com.,SANA,Comercio
4406,R31849239,Comercializadora TN S.A.,SANA,Tecnologia
4407,P84813845,Hnos Alcalde S.L.,SANA,Transporte
4408,S17834175,Hnos Sans S.A.,SANA,Comercio
4409,W65769166,Dan Alcántara Lloret S.A.T.,SANA,Transporte
4410,U47518966,Nicolás Ferrera Torrecilla S.Coop.,SANA,Comercio
4411,F28551448,Inversiones Valero S.L.,FRAUDE_CARRUSEL,Transporte
4412,P78479007,Compañía Boix S.L.L.,SANA,Comercio
4413,J82658694,Logística SAMO S.L.,SANA,Comercio
4414,S58816297,Inversiones Vila & Asociados S.Coop.,SANA,Comercio
4415,N33860571,Logística NCD S.C.P,SANA,Tecnologia
4416,N92461026,Finanzas Osorio S.L.,SANA,Construccion
4417,C67459585,Farmaceútica Escolano & Asociados S.Com.,FRAUDE_MAQUILLAJE,Comercio
4418,A28270424,Comercializadora Torrents y asociados S.L.,SANA,Construccion
4419,B15754576,Alimentación HV S.Coop.,SANA,Tecnologia
4420,N59996586,Promociones LTA S.Coop.,SANA,Tecnologia
4421,H19764093,Logística Lluch & Asociados S.Coop.,SANA,Tecnologia
4422,E96255089,Bautista y asociados S.Com.,SANA,Construccion
4423,P52597608,Becerra y Casal S.L.N.E,SANA,Construccion
4424,G10747553,Familia Giralt S.L.,SANA,Comercio
4425,P74495536,Consultoría Antón & Asociados S.L.N.E,SANA,Construccion
4426,W37392666,Alimentación Goñi y asociados S.Coop.,SANA,Transporte
4427,F23471350,Consultoría Zapata S.A.,SANA,Comercio
4428,N48166551,Desarrollo Galindo y asociados S.L.N.E,FRAUDE_CARRUSEL,Transporte
4429,R88709772,Servicios KWZK S.L.,SANA,Transporte
4430,E77053091,Angélica Álamo Peñas S.L.,SANA,Tecnologia
4431,S70264344,Ruano y asociados S.L.N.E,FRAUDE_CARRUSEL,Transporte
4432,N96321540,Aguirre y Cornejo S.Coop.,SANA,Transporte
4433,E10854347,Fernanda Solana Pellicer S.C.P,SANA,Tecnologia
4434,Q79164276,Comercial del Noroeste S.A.,SANA,Tecnologia
4435,Q48643064,Torrijos y Zurita S.Coop.,SANA,Tecnologia
4436,C80575394,Finanzas Caparrós S.Com.,FRAUDE_CARRUSEL,Tecnologia
4437,F82929177,Infraestructuras Ojeda S.A.,SANA,Construccion
4438,E35558238,Consultoría del Norte S.C.P,SANA,Construccion
4439,E36867851,Hotel Inteligentes S.L.,SANA,Tecnologia
4440,A94142699,Cristian Esteban Priego S.Coop.,SANA,Comercio
4441,C17916764,Inmobiliaria Jordán S.Com.,SANA,Transporte
4442,A22059594,Restauración VULO S.Com.,SANA,Tecnologia
4443,S45217439,Hnos Vergara S.Com.,SANA,Transporte
4444,F37374649,Ariel Carnero Borja S.A.,SANA,Transporte
4445,Q13251476,Soluciones Avanzadas S.L.N.E,SANA,Tecnologia
4446,V64227365,Soluciones IF S.Coop.,SANA,Construccion
4447,U33748640,Banca Privada Española S.C.P,SANA,Tecnologia
4448,Q74435190,Urrutia y Lumbreras S.Com.,SANA,Transporte
4449,P44942332,Serna y España S.A.T.,SANA,Comercio
4450,J74939013,Esther Aragonés Yuste S.L.,SANA,Tecnologia
4451,R30770855,Supermercados Planas & Asociados S.Com.,SANA,Construccion
4452,P29118747,Ricarda Barrios Roldan S.Com.,SANA,Construccion
4453,W99896917,Suministros Maestre & Asociados S.Com.,SANA,Transporte
4454,R98272028,Tecnologías JKEU S.L.L.,SANA,Tecnologia
4455,D62679863,Restauración PNC S.L.N.E,SANA,Construccion
4456,F68993592,Logística Pomares S.Coop.,SANA,Construccion
4457,V33561787,Grupo Rodríguez S.Coop.,SANA,Construccion
4458,U38866008,Banco Integrales S.L.,SANA,Tecnologia
4459,U39161475,Promociones FFKP S.Coop.,SANA,Tecnologia
4460,A53731170,Despacho Cañas S.L.,SANA,Tecnologia
4461,F30829470,Florencia Cuesta Lerma S.Coop.,SANA,Tecnologia
4462,S32977078,Transportes GNEV S.A.,SANA,Construccion
4463,S53883117,Soluciones Inteligentes S.A.,SANA,Construccion
4464,N41711899,Hnos Rodriguez S.Com.,SANA,Tecnologia
4465,H32355818,Familia Zamorano S.A.,SANA,Comercio
4466,Q42819076,Farmaceútica Torrent S.Coop.,SANA,Tecnologia
4467,P84617558,Minería del Norte S.L.,FRAUDE_CARRUSEL,Comercio
4468,J66086286,Infraestructuras Agudo y asociados S.L.U.,SANA,Construccion
4469,V96517618,Consultoría Integrales S.Coop.,SANA,Transporte
4470,V39375700,Pont & Asociados S.Coop.,SANA,Tecnologia
4471,R48902041,Promociones Española S.Coop.,SANA,Tecnologia
4472,A86644190,Arévalo y Cabezas S.Coop.,SANA,Comercio
4473,J44077377,Restauración Salas S.Com.,SANA,Transporte
4474,D34220993,Compañía DLLN S.A.,SANA,Transporte
4475,U10360788,Hermanos Nieto S.Coop.,SANA,Tecnologia
4476,F69074819,Antúnez & Asociados S.L.,SANA,Construccion
4477,F17440698,Sandoval & Asociados S.L.,SANA,Comercio
4478,H99485713,Marciano Arias Oliveras S.Coop.,SANA,Transporte
4479,W76800285,Priscila Luís Pelayo S.Com.,SANA,Construccion
4480,G75810642,Promociones ISW S.L.N.E,SANA,Comercio
4481,E87789716,Murillo y asociados S.A.,SANA,Tecnologia
4482,E30030597,Despacho Rivero y asociados S.Com.,SANA,Construccion
4483,D28081314,Valle y Sans S.L.,SANA,Comercio
4484,R17286763,Grupo Atienza S.Coop.,SANA,Tecnologia
4485,F15054251,Industrias Madrigal S.L.,SANA,Construccion
4486,J84384809,Desarrollo Paredes S.L.,SANA,Transporte
4487,U79608534,Construcción Palmer y asociados S.L.,SANA,Transporte
4488,Q38264338,Ramírez y asociados S.L.,SANA,Comercio
4489,W57964620,Familia Saavedra S.Coop.,SANA,Tecnologia
4490,H95554021,Instalaciones Alberola y asociados S.Com.,SANA,Transporte
4491,B15427468,Despacho ZBUI S.L.,SANA,Tecnologia
4492,A47330001,Logística DY S.L.,SANA,Comercio
4493,H62056495,Minería Río S.L.L.,SANA,Construccion
4494,P24694269,Minería Colomer S.A.,SANA,Transporte
4495,C56558447,Construcción NC S.A.T.,SANA,Tecnologia
4496,G86573377,Industrias Sabater S.Com.,SANA,Construccion
4497,A30027348,Tecnologías del Levante S.L.L.,SANA,Tecnologia
4498,Q99121694,Minería XHQS S.Coop.,SANA,Construccion
4499,C50639874,Inversiones Lastra & Asociados S.Coop.,SANA,Tecnologia
4500,V47203031,Agullo y asociados S.L.,SANA,Tecnologia
4501,B92152010,Heriberto Menéndez Querol S.Coop.,SANA,Tecnologia
4502,A87383120,Supermercados Santamaria S.A.,SANA,Transporte
4503,V21092802,Molins y asociados S.A.,SANA,Tecnologia
4504,V22472749,Montoya y Madrigal S.Com.,SANA,Construccion
4505,E63394430,Restauración Jiménez & Asociados S.L.,SANA,Construccion
4506,E30372558,Piñeiro & Asociados S.Coop.,SANA,Construccion
4507,G31126481,Morata y Bayo S.L.N.E,SANA,Construccion
4508,U65044235,Anacleto Plaza Gaya S.A.,SANA,Transporte
4509,E17181113,Farmaceútica NU S.Coop.,SANA,Construccion
4510,C25560384,Andrés & Asociados S.L.N.E,SANA,Construccion
4511,R64048981,Paulina Aguirre Cobo S.L.,SANA,Construccion
4512,E34254080,Servicios Fuente y asociados S.Coop.,SANA,Construccion
4513,D92880515,Grupo Losada S.Coop.,SANA,Construccion
4514,U28251835,Despacho Guillen S.A.,SANA,Comercio
4515,W68738639,Valentín y Arnaiz S.Coop.,SANA,Tecnologia
4516,G93614156,Transportes Españolas S.Com.,FRAUDE_CARRUSEL,Tecnologia
4517,B49407965,Tecnologías Hidalgo y asociados S.Com.,SANA,Tecnologia
4518,S61040801,Promociones ZXZQ S.L.N.E,SANA,Comercio
4519,G81960628,Montalbán y asociados S.Com.,SANA,Construccion
4520,F71115136,Tejada y asociados S.Coop.,SANA,Comercio
4521,W23908925,Grupo Saavedra S.Coop.,FRAUDE_CARRUSEL,Tecnologia
4522,N33640730,Hnos Rosa S.C.P,SANA,Construccion
4523,C48178291,Finanzas ALPZ S.Com.,SANA,Construccion
4524,R93932840,Banca Privada del Levante S.Coop.,SANA,Tecnologia
4525,P11173352,Aurelia Oliver Cañas S.Com.,SANA,Comercio
4526,E30149849,Contreras y Cerezo S.Coop.,SANA,Comercio
4527,R27288238,Comercializadora Acedo S.Coop.,SANA,Construccion
4528,G59221290,Esmeralda Cortina Alsina S.L.,SANA,Comercio
4529,R18860728,Guitart y asociados S.L.N.E,SANA,Construccion
4530,G99516588,Natanael Cobo Mosquera S.L.,SANA,Comercio
4531,E88310524,Manufacturas Águila & Asociados S.Com.,SANA,Transporte
4532,A23041676,Suministros EAK S.Com.,SANA,Tecnologia
4533,U25924978,Hermanos Solsona S.Com.,SANA,Tecnologia
4534,J35602895,Victorino Osuna Villalobos S.L.L.,FRAUDE_CARRUSEL,Transporte
4535,Q83778810,Riera y Calatayud S.A.,SANA,Comercio
4536,Q61991753,Pascual Quesada Frutos S.A.,SANA,Comercio
4537,E38455850,Banca Privada DOL S.A.D,SANA,Construccion
4538,J20059485,Grupo Garay S.Coop.,SANA,Tecnologia
4539,A28904006,Villalobos & Asociados S.L.N.E,SANA,Transporte
4540,B66701593,Distribuciones Borja & Asociados S.L.N.E,SANA,Construccion
4541,Q92443394,Novoa y Costa S.L.,SANA,Tecnologia
4542,V40978363,Español y Zamora S.Com.,SANA,Transporte
4543,J18094532,Farmaceútica LG S.Coop.,SANA,Tecnologia
4544,B69473831,Farmaceútica del Noroeste S.L.N.E,SANA,Construccion
4545,S67203444,Alimentación Ibérica S.Com.,SANA,Construccion
4546,S40628653,Mercader y asociados S.A.,SANA,Tecnologia
4547,E47768705,Jovita Company Nieto S.A.,SANA,Construccion
4548,P52873862,Banca Privada Molins S.Com.,SANA,Comercio
4549,F94790000,Expósito & Asociados S.L.N.E,SANA,Construccion
4550,H48313228,Minería Garzón S.A.,FRAUDE_MAQUILLAJE,Construccion
4551,H17871573,Daniel Perea Zamora S.L.L.,SANA,Construccion
4552,A92696535,Familia Marti S.Coop.,SANA,Comercio
4553,R76623939,Suministros Ibérica S.L.,SANA,Transporte
4554,Q66799483,Hermanos Vara S.A.,SANA,Comercio
4555,C59779745,Alimentación del Noroeste S.A.,SANA,Transporte
4556,Q59924941,Inmobiliaria ERH S.Coop.,SANA,Comercio
4557,S33150209,Hermanos Gallo S.L.,SANA,Tecnologia
4558,J74366996,Hermanos Acuña S.L.,SANA,Construccion
4559,E43702011,Calixto España Landa S.L.,SANA,Transporte
4560,S10366686,Armas y Cobos S.L.,SANA,Construccion
4561,B84482974,Hermanos Gargallo S.L.,SANA,Construccion
4562,D79012477,Inmobiliaria Guijarro & Asociados S.Coop.,SANA,Construccion
4563,B37812524,Alimentación Duran S.L.,SANA,Construccion
4564,S84335596,Cruz Mas Cadenas S.A.U,SANA,Tecnologia
4565,D70307484,Tecnologías RSIM S.Com.,SANA,Transporte
4566,J22077003,Compañía HK S.A.,SANA,Transporte
4567,F66882181,Familia Mateo S.L.,SANA,Construccion
4568,A79370691,Asensio y Chico S.Com.,SANA,Construccion
4569,Q70097492,Construcción YM S.A.,SANA,Construccion
4570,E89557206,Desarrollo CIZ S.L.,SANA,Construccion
4571,D55998964,Antón y asociados S.L.L.,SANA,Construccion
4572,U21332672,Compañía Mata & Asociados S.Coop.,SANA,Tecnologia
4573,W15697626,Suministros Segura y asociados S.L.L.,SANA,Transporte
4574,U23645439,Garmendia & Asociados S.A.,SANA,Tecnologia
4575,B72001364,Pons y Agustí S.Com.,SANA,Tecnologia
4576,P20698169,Suministros Aguirre y asociados S.C.P,FRAUDE_MAQUILLAJE,Construccion
4577,N58468857,Supermercados Ibéricos S.Com.,SANA,Comercio
4578,V50297070,Soluciones TNPM S.Com.,SANA,Tecnologia
4579,R33485502,Riquelme y Cabello S.Coop.,SANA,Construccion
4580,G13327277,Banco del Levante S.L.L.,SANA,Construccion
4581,S34390832,Instalaciones EXYV S.L.L.,SANA,Comercio
4582,W57692057,Ibáñez & Asociados S.A.,SANA,Transporte
4583,S67644489,Gisela Sacristán Arteaga S.A.,SANA,Comercio
4584,V13984125,Hermanos Alvarado S.L.,SANA,Tecnologia
4585,D85330755,Transportes FVE S.C.P,SANA,Construccion
